"po_id","item_id","supplier_id","quantity_ordered","unit_price","negotiated_price","currency","order_status","defective_units","compliance","payment_terms","order_date","current_stock","reorder_level","lead_time","item_name","item_category","brand","discontinued","supplier_name","country","preferred","rating","rate"
"PO-001111","ITM-00312","SPL-0082",641,"327.06","268.72","CNY","Cancelled",1,True,"Net 30","2021-03-26",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_82","Germany",True,2,"0.13"
"PO-002080","ITM-00312","SPL-0049",247,"451.69","409.45","MXN","Partially Delivered",8,True,"Net 45","2022-04-10",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_49","USA",False,2,"0.05"
"PO-000293","ITM-00312","SPL-0073",708,"273.77","242.95","CNY","Cancelled",9,True,"Net 30","2020-04-30",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_73","China",True,2,"0.13"
"PO-001271","ITM-00312","SPL-0073",763,"243.99","210.90","USD","Partially Delivered",8,True,"Net 30","2021-05-29",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_73","China",True,2,"1.00"
"PO-001798","ITM-00312","SPL-0065",105,"53.95","49.98","MXN","Partially Delivered",4,True,"Net 45","2021-12-23",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_65","Mexico",True,3,"0.05"
"PO-003699","ITM-00312","SPL-0096",255,"429.08","409.74","EUR","Cancelled",5,True,"Net 60","2024-01-18",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_96","India",True,2,"1.14"
"PO-000837","ITM-00312","SPL-0085",169,"436.35","399.95","EUR","Delivered",7,True,"Net 30","2020-12-07",133,192,3,"Item_312","Office Supplies","Brand_20",False,"Supplier_85","India",True,2,"1.14"
"PO-000834","ITM-00313","SPL-0021",98,"341.81","328.03","CNY","Partially Delivered",3,True,"Net 30","2020-12-06",644,60,8,"Item_313","Electronics","Brand_39",False,"Supplier_21","Germany",False,1,"0.13"
"PO-004878","ITM-00313","SPL-0034",223,"168.43","135.99","CNY","Partially Delivered",4,True,"Net 45","2025-05-01",644,60,8,"Item_313","Electronics","Brand_39",False,"Supplier_34","USA",False,1,"0.13"
"PO-001437","ITM-00314","SPL-0038",563,"81.78","81.44","INR","Partially Delivered",8,True,"Net 30","2021-08-04",442,180,5,"Item_314","Furniture","Brand_28",False,"Supplier_38","India",False,4,"0.01"
"PO-000668","ITM-00314","SPL-0018",53,"66.23","59.39","EUR","Pending",5,True,"Net 60","2020-09-28",442,180,5,"Item_314","Furniture","Brand_28",False,"Supplier_18","Canada",False,1,"1.14"
"PO-003163","ITM-00314","SPL-0057",972,"93.28","85.82","MXN","Cancelled",0,True,"Net 60","2023-06-17",442,180,5,"Item_314","Furniture","Brand_28",False,"Supplier_57","India",True,3,"0.05"
"PO-002026","ITM-00314","SPL-0072",927,"467.43","399.28","MXN","Cancelled",3,True,"Net 60","2022-03-21",442,180,5,"Item_314","Furniture","Brand_28",False,"Supplier_72","Germany",True,3,"0.05"
"PO-003788","ITM-00316","SPL-0036",248,"395.55","347.78","MXN","Pending",6,True,"Net 30","2024-02-22",136,80,11,"Item_316","MRO","Brand_1",False,"Supplier_36","India",True,4,"0.05"
"PO-001117","ITM-00316","SPL-0013",267,"121.81","112.34","INR","Cancelled",6,False,"Net 60","2021-03-28",136,80,11,"Item_316","MRO","Brand_1",False,"Supplier_13","China",False,1,"0.01"
"PO-002513","ITM-00316","SPL-0040",664,"445.79","434.81","CNY","Cancelled",1,True,"Net 45","2022-09-29",136,80,11,"Item_316","MRO","Brand_1",False,"Supplier_40","Canada",True,5,"0.13"
"PO-001719","ITM-00317","SPL-0026",109,"377.85","362.80","INR","Pending",7,True,"Net 45","2021-11-23",202,54,6,"Item_317","Furniture","Brand_50",True,"Supplier_26","USA",True,5,"0.01"
"PO-001763","ITM-00317","SPL-0038",809,"419.56","354.26","CNY","Cancelled",4,True,"Net 60","2021-12-11",202,54,6,"Item_317","Furniture","Brand_50",True,"Supplier_38","India",False,4,"0.13"
"PO-002926","ITM-00317","SPL-0043",870,"201.94","174.87","USD","Delivered",7,True,"Net 60","2023-03-14",202,54,6,"Item_317","Furniture","Brand_50",True,"Supplier_43","USA",True,2,"1.00"
"PO-000648","ITM-00317","SPL-0088",940,"12.49","11.74","INR","Pending",7,True,"Net 30","2020-09-20",202,54,6,"Item_317","Furniture","Brand_50",True,"Supplier_88","Germany",True,5,"0.01"
"PO-002552","ITM-00317","SPL-0080",22,"21.83","20.27","INR","Pending",2,True,"Net 60","2022-10-15",202,54,6,"Item_317","Furniture","Brand_50",True,"Supplier_80","Mexico",False,4,"0.01"
"PO-001114","ITM-00318","SPL-0071",838,"293.83","271.82","INR","Pending",8,True,"Net 45","2021-03-27",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_71","Germany",True,5,"0.01"
"PO-000017","ITM-00318","SPL-0032",985,"55.40","49.79","EUR","Partially Delivered",8,True,"Net 30","2020-01-06",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_32","China",True,5,"1.14"
"PO-001287","ITM-00318","SPL-0069",861,"162.74","132.10","CNY","Partially Delivered",2,True,"Net 45","2021-06-04",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_69","Mexico",False,3,"0.13"
"PO-000058","ITM-00318","SPL-0057",161,"321.96","298.22","MXN","Delivered",7,True,"Net 30","2020-01-23",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_57","India",True,3,"0.05"
"PO-002941","ITM-00318","SPL-0048",330,"254.90","211.51","EUR","Pending",6,True,"Net 60","2023-03-20",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_48","China",True,1,"1.14"
"PO-000186","ITM-00318","SPL-0056",907,"63.47","52.27","CNY","Delivered",6,True,"Net 30","2020-03-17",628,72,23,"Item_318","Electronics","Brand_26",False,"Supplier_56","China",False,5,"0.13"
"PO-000520","ITM-00319","SPL-0096",301,"55.02","50.50","MXN","Pending",9,False,"Net 60","2020-07-29",328,197,14,"Item_319","Packaging","Brand_32",False,"Supplier_96","India",True,2,"0.05"
"PO-001273","ITM-00319","SPL-0084",652,"379.71","322.05","EUR","Delivered",0,True,"Net 45","2021-05-30",328,197,14,"Item_319","Packaging","Brand_32",False,"Supplier_84","China",False,3,"1.14"
"PO-004623","ITM-00319","SPL-0004",242,"34.91","32.92","CNY","Delivered",9,True,"Net 60","2025-01-14",328,197,14,"Item_319","Packaging","Brand_32",False,"Supplier_4","India",True,4,"0.13"
"PO-003527","ITM-00319","SPL-0016",347,"260.90","252.40","EUR","Pending",9,True,"Net 30","2023-11-07",328,197,14,"Item_319","Packaging","Brand_32",False,"Supplier_16","Canada",True,4,"1.14"
"PO-000623","ITM-00319","SPL-0094",494,"219.18","192.31","EUR","Cancelled",5,True,"Net 45","2020-09-10",328,197,14,"Item_319","Packaging","Brand_32",False,"Supplier_94","China",True,5,"1.14"
"PO-002087","ITM-00320","SPL-0034",373,"496.17","453.31","EUR","Delivered",7,False,"Net 60","2022-04-13",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_34","USA",False,1,"1.14"
"PO-001819","ITM-00320","SPL-0072",404,"369.11","328.35","MXN","Partially Delivered",9,True,"Net 45","2021-12-31",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_72","Germany",True,3,"0.05"
"PO-004551","ITM-00320","SPL-0070",854,"124.57","102.09","USD","Delivered",6,True,"Net 30","2024-12-18",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_70","Mexico",False,2,"1.00"
"PO-003284","ITM-00320","SPL-0087",628,"443.27","438.31","CNY","Cancelled",6,False,"Net 30","2023-08-05",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_87","Mexico",True,2,"0.13"
"PO-001785","ITM-00320","SPL-0061",208,"83.71","71.75","INR","Cancelled",0,True,"Net 45","2021-12-19",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_61","India",True,4,"0.01"
"PO-002722","ITM-00320","SPL-0017",451,"466.07","443.56","CNY","Delivered",5,True,"Net 30","2022-12-22",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_17","USA",True,3,"0.13"
"PO-001307","ITM-00320","SPL-0060",470,"363.83","328.88","EUR","Pending",6,True,"Net 60","2021-06-12",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_60","USA",False,2,"1.14"
"PO-004012","ITM-00320","SPL-0041",79,"366.15","347.13","INR","Partially Delivered",1,True,"Net 45","2024-05-23",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_41","Germany",True,2,"0.01"
"PO-004831","ITM-00320","SPL-0055",45,"278.65","239.13","EUR","Pending",1,True,"Net 45","2025-04-10",592,96,26,"Item_320","MRO","Brand_42",False,"Supplier_55","India",False,3,"1.14"
"PO-001682","ITM-00321","SPL-0019",852,"234.67","205.31","USD","Delivered",3,True,"Net 60","2021-11-10",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_19","China",True,2,"1.00"
"PO-003853","ITM-00321","SPL-0065",203,"164.65","140.16","EUR","Partially Delivered",4,True,"Net 60","2024-03-20",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_65","Mexico",True,3,"1.14"
"PO-001824","ITM-00321","SPL-0070",429,"251.19","239.00","MXN","Delivered",7,True,"Net 60","2022-01-02",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_70","Mexico",False,2,"0.05"
"PO-004494","ITM-00321","SPL-0016",888,"340.42","292.40","MXN","Pending",4,True,"Net 60","2024-11-25",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_16","Canada",True,4,"0.05"
"PO-002133","ITM-00321","SPL-0059",160,"417.04","338.87","MXN","Pending",8,True,"Net 45","2022-05-03",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_59","USA",False,2,"0.05"
"PO-000613","ITM-00321","SPL-0059",766,"124.59","105.88","USD","Delivered",0,True,"Net 45","2020-09-06",286,51,11,"Item_321","Office Supplies","Brand_25",False,"Supplier_59","USA",False,2,"1.00"
"PO-001166","ITM-00322","SPL-0061",952,"293.02","287.54","USD","Delivered",5,True,"Net 30","2021-04-16",0,188,6,"Item_322","Packaging","Brand_48",False,"Supplier_61","India",True,4,"1.00"
"PO-004403","ITM-00323","SPL-0068",35,"108.03","96.52","CNY","Pending",2,True,"Net 60","2024-10-21",8,167,16,"Item_323","Office Supplies","Brand_23",False,"Supplier_68","Germany",True,4,"0.13"
"PO-001253","ITM-00323","SPL-0073",489,"331.97","312.77","INR","Pending",2,True,"Net 45","2021-05-21",8,167,16,"Item_323","Office Supplies","Brand_23",False,"Supplier_73","China",True,2,"0.01"
"PO-000452","ITM-00323","SPL-0015",396,"460.05","429.34","CNY","Cancelled",5,True,"Net 30","2020-07-02",8,167,16,"Item_323","Office Supplies","Brand_23",False,"Supplier_15","USA",False,5,"0.13"
"PO-003603","ITM-00323","SPL-0056",868,"262.95","229.93","CNY","Cancelled",7,True,"Net 30","2023-12-08",8,167,16,"Item_323","Office Supplies","Brand_23",False,"Supplier_56","China",False,5,"0.13"
"PO-000391","ITM-00324","SPL-0029",902,"125.41","118.94","CNY","Partially Delivered",8,True,"Net 60","2020-06-08",0,135,9,"Item_324","Electronics","Brand_31",False,"Supplier_29","China",False,1,"0.13"
"PO-001657","ITM-00324","SPL-0022",172,"153.26","123.71","EUR","Cancelled",4,True,"Net 45","2021-10-31",0,135,9,"Item_324","Electronics","Brand_31",False,"Supplier_22","China",True,1,"1.14"
"PO-000331","ITM-00324","SPL-0087",185,"281.96","237.20","EUR","Delivered",8,True,"Net 60","2020-05-15",0,135,9,"Item_324","Electronics","Brand_31",False,"Supplier_87","Mexico",True,2,"1.14"
"PO-002837","ITM-00324","SPL-0049",461,"273.47","219.66","CNY","Pending",4,True,"Net 45","2023-02-06",0,135,9,"Item_324","Electronics","Brand_31",False,"Supplier_49","USA",False,2,"0.13"
"PO-003443","ITM-00324","SPL-0019",589,"57.58","50.74","USD","Pending",7,True,"Net 45","2023-10-06",0,135,9,"Item_324","Electronics","Brand_31",False,"Supplier_19","China",True,2,"1.00"
"PO-004076","ITM-00325","SPL-0100",171,"37.05","36.88","INR","Partially Delivered",2,False,"Net 45","2024-06-18",150,85,30,"Item_325","Furniture","Brand_37",False,"Supplier_100","Canada",False,2,"0.01"
"PO-001686","ITM-00325","SPL-0045",842,"338.35","336.08","MXN","Cancelled",6,True,"Net 30","2021-11-11",150,85,30,"Item_325","Furniture","Brand_37",False,"Supplier_45","Germany",False,5,"0.05"
"PO-004460","ITM-00325","SPL-0070",125,"473.63","387.63","EUR","Pending",0,True,"Net 45","2024-11-12",150,85,30,"Item_325","Furniture","Brand_37",False,"Supplier_70","Mexico",False,2,"1.14"
"PO-002070","ITM-00325","SPL-0092",436,"82.03","69.21","EUR","Pending",3,True,"Net 60","2022-04-06",150,85,30,"Item_325","Furniture","Brand_37",False,"Supplier_92","China",True,5,"1.14"
"PO-001621","ITM-00326","SPL-0071",85,"20.83","18.55","CNY","Pending",8,True,"Net 30","2021-10-17",600,154,15,"Item_326","Electronics","Brand_6",False,"Supplier_71","Germany",True,5,"0.13"
"PO-004485","ITM-00326","SPL-0065",824,"57.23","54.17","EUR","Delivered",4,True,"Net 60","2024-11-22",600,154,15,"Item_326","Electronics","Brand_6",False,"Supplier_65","Mexico",True,3,"1.14"
"PO-000160","ITM-00326","SPL-0033",335,"230.11","214.50","CNY","Partially Delivered",4,True,"Net 30","2020-03-06",600,154,15,"Item_326","Electronics","Brand_6",False,"Supplier_33","Mexico",False,2,"0.13"
"PO-000203","ITM-00326","SPL-0022",998,"24.76","20.84","USD","Pending",8,True,"Net 60","2020-03-24",600,154,15,"Item_326","Electronics","Brand_6",False,"Supplier_22","China",True,1,"1.00"
"PO-002233","ITM-00327","SPL-0010",250,"334.49","290.06","CNY","Pending",2,True,"Net 30","2022-06-12",680,106,29,"Item_327","Office Supplies","Brand_20",False,"Supplier_10","China",True,3,"0.13"
"PO-001367","ITM-00327","SPL-0054",360,"71.88","65.25","USD","Cancelled",3,True,"Net 60","2021-07-05",680,106,29,"Item_327","Office Supplies","Brand_20",False,"Supplier_54","China",False,4,"1.00"
"PO-003802","ITM-00327","SPL-0049",739,"471.24","386.62","EUR","Delivered",6,True,"Net 45","2024-02-28",680,106,29,"Item_327","Office Supplies","Brand_20",False,"Supplier_49","USA",False,2,"1.14"
"PO-004827","ITM-00327","SPL-0029",98,"237.33","197.97","EUR","Delivered",4,True,"Net 45","2025-04-08",680,106,29,"Item_327","Office Supplies","Brand_20",False,"Supplier_29","China",False,1,"1.14"
"PO-002397","ITM-00327","SPL-0043",916,"344.44","313.52","MXN","Partially Delivered",3,True,"Net 30","2022-08-15",680,106,29,"Item_327","Office Supplies","Brand_20",False,"Supplier_43","USA",True,2,"0.05"
"PO-004297","ITM-00328","SPL-0094",82,"177.88","165.42","CNY","Pending",2,True,"Net 30","2024-09-11",708,96,18,"Item_328","Furniture","Brand_1",False,"Supplier_94","China",True,5,"0.13"
"PO-001315","ITM-00328","SPL-0090",442,"135.43","125.01","USD","Partially Delivered",6,True,"Net 45","2021-06-14",708,96,18,"Item_328","Furniture","Brand_1",False,"Supplier_90","Mexico",True,2,"1.00"
"PO-003339","ITM-00328","SPL-0098",88,"216.26","190.44","MXN","Delivered",9,False,"Net 45","2023-08-27",708,96,18,"Item_328","Furniture","Brand_1",False,"Supplier_98","India",False,3,"0.05"
"PO-002603","ITM-00329","SPL-0097",160,"293.72","243.12","USD","Cancelled",8,True,"Net 45","2022-11-03",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_97","Germany",True,2,"1.00"
"PO-001979","ITM-00329","SPL-0035",147,"339.63","280.13","EUR","Pending",7,True,"Net 45","2022-03-03",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_35","Mexico",True,4,"1.14"
"PO-001095","ITM-00329","SPL-0004",506,"403.63","401.27","INR","Pending",3,True,"Net 45","2021-03-19",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_4","India",True,4,"0.01"
"PO-000500","ITM-00329","SPL-0074",725,"323.41","295.31","INR","Partially Delivered",9,True,"Net 60","2020-07-21",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_74","Mexico",True,1,"0.01"
"PO-001339","ITM-00329","SPL-0031",40,"188.00","177.39","MXN","Pending",5,False,"Net 45","2021-06-24",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_31","Germany",True,1,"0.05"
"PO-003030","ITM-00329","SPL-0098",23,"423.10","366.16","USD","Cancelled",2,True,"Net 30","2023-04-24",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_98","India",False,3,"1.00"
"PO-003451","ITM-00329","SPL-0029",516,"100.36","91.36","EUR","Partially Delivered",3,True,"Net 60","2023-10-09",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_29","China",False,1,"1.14"
"PO-000585","ITM-00329","SPL-0059",263,"208.17","199.40","CNY","Pending",3,True,"Net 60","2020-08-25",0,170,10,"Item_329","Office Supplies","Brand_12",False,"Supplier_59","USA",False,2,"0.13"
"PO-002702","ITM-00330","SPL-0074",64,"59.51","56.43","MXN","Delivered",8,True,"Net 30","2022-12-14",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_74","Mexico",True,1,"0.05"
"PO-004747","ITM-00330","SPL-0069",799,"109.43","105.45","INR","Pending",0,True,"Net 60","2025-03-08",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_69","Mexico",False,3,"0.01"
"PO-000068","ITM-00330","SPL-0049",745,"368.15","354.12","EUR","Partially Delivered",4,True,"Net 45","2020-01-27",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_49","USA",False,2,"1.14"
"PO-003313","ITM-00330","SPL-0016",164,"285.45","271.83","INR","Delivered",6,True,"Net 45","2023-08-16",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_16","Canada",True,4,"0.01"
"PO-004865","ITM-00330","SPL-0055",999,"64.18","53.97","USD","Pending",1,True,"Net 60","2025-04-25",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_55","India",False,3,"1.00"
"PO-003841","ITM-00330","SPL-0086",613,"375.00","371.51","MXN","Delivered",3,True,"Net 30","2024-03-15",0,144,19,"Item_330","Electronics","Brand_47",False,"Supplier_86","Canada",True,4,"0.05"
"PO-001545","ITM-00331","SPL-0098",208,"472.93","444.65","MXN","Delivered",1,True,"Net 60","2021-09-16",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_98","India",False,3,"0.05"
"PO-002331","ITM-00331","SPL-0049",680,"302.07","241.91","EUR","Partially Delivered",5,True,"Net 30","2022-07-21",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_49","USA",False,2,"1.14"
"PO-002268","ITM-00331","SPL-0076",573,"361.21","356.94","USD","Delivered",3,True,"Net 30","2022-06-25",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_76","USA",False,1,"1.00"
"PO-003795","ITM-00331","SPL-0084",666,"379.74","331.12","MXN","Cancelled",3,False,"Net 30","2024-02-25",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_84","China",False,3,"0.05"
"PO-002183","ITM-00331","SPL-0010",308,"167.28","133.96","USD","Delivered",6,True,"Net 45","2022-05-22",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_10","China",True,3,"1.00"
"PO-002880","ITM-00331","SPL-0005",162,"342.97","334.13","CNY","Cancelled",2,True,"Net 45","2023-02-23",761,143,22,"Item_331","Furniture","Brand_4",False,"Supplier_5","India",False,4,"0.13"
"PO-002836","ITM-00332","SPL-0063",265,"92.65","82.43","MXN","Delivered",6,True,"Net 45","2023-02-06",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_63","Canada",True,1,"0.05"
"PO-000705","ITM-00332","SPL-0066",486,"56.48","52.92","MXN","Pending",5,True,"Net 30","2020-10-13",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_66","Canada",True,2,"0.05"
"PO-001494","ITM-00332","SPL-0016",577,"337.91","271.17","INR","Cancelled",4,True,"Net 45","2021-08-26",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_16","Canada",True,4,"0.01"
"PO-001575","ITM-00332","SPL-0051",743,"370.50","338.20","INR","Partially Delivered",1,True,"Net 30","2021-09-27",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_51","Mexico",False,1,"0.01"
"PO-002541","ITM-00332","SPL-0058",922,"91.90","74.34","CNY","Cancelled",2,False,"Net 30","2022-10-11",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_58","Mexico",False,1,"0.13"
"PO-001050","ITM-00332","SPL-0100",752,"437.48","369.43","MXN","Delivered",8,False,"Net 30","2021-03-01",973,96,29,"Item_332","MRO","Brand_20",False,"Supplier_100","Canada",False,2,"0.05"
"PO-003793","ITM-00333","SPL-0006",527,"65.72","52.86","MXN","Delivered",8,False,"Net 45","2024-02-24",837,149,15,"Item_333","Packaging","Brand_50",False,"Supplier_6","Germany",False,1,"0.05"
"PO-002579","ITM-00333","SPL-0009",88,"247.20","229.09","MXN","Cancelled",3,True,"Net 60","2022-10-25",837,149,15,"Item_333","Packaging","Brand_50",False,"Supplier_9","Germany",True,4,"0.05"
"PO-002994","ITM-00333","SPL-0019",778,"300.98","244.61","MXN","Delivered",0,True,"Net 30","2023-04-09",837,149,15,"Item_333","Packaging","Brand_50",False,"Supplier_19","China",True,2,"0.05"
