PO_ID,Item_ID,Supplier_ID,Quantity_Ordered,Unit_Price,Negotiated_Price,Currency,Order_Status,Defective_Units,Compliance,Payment_Terms,Order_Date
PO-001498,ITM-00401,SPL-0070,625,236.95,207.48,INR,Cancelled,3,Yes,Net 45,8/27/2021
PO-001499,ITM-00627,SPL-0052,931,183.08,166.85,USD,Cancelled,1,No,Net 30,8/27/2021
PO-001500,ITM-00423,SPL-0047,43,431.24,417.38,EUR,Pending,8,Yes,Net 30,8/28/2021
PO-001500,ITM-00423,SPL-0047,43,431.24,417.38,EUR,Pending,8,Yes,Net 30,8/28/2021
PO-001501,ITM-00341,SPL-0087,472,168.1,153.13,MXN,Partially Delivered,4,Yes,Net 60,8/28/2021
PO-001502,ITM-00534,SPL-0064,352,355.27,333.76,USD,Pending,9,Yes,Net 60,8/29/2021
PO-001502,ITM-00534,SPL-0064,352,355.27,333.76,USD,Pending,9,Yes,Net 60,8/29/2021
PO-001503,ITM-00985,SPL-0016,925,15.5,14.01,CNY,Pending,6,No,Net 45,8/29/2021
PO-001504,ITM-00341,SPL-0071,96,435.74,352.44,EUR,Pending,3,Yes,Net 45,8/30/2021
PO-001504,ITM-00341,SPL-0071,96,435.74,352.44,EUR,Pending,3,Yes,Net 45,8/30/2021
PO-001505,ITM-00419,SPL-0100,721,279.74,235.17,USD,Cancelled,6,Yes,Net 45,8/30/2021
PO-001505,ITM-00419,SPL-0100,721,279.74,235.17,USD,Cancelled,6,Yes,Net 45,8/31/2021
PO-001506,ITM-00915,SPL-0077,983,380.98,368.62,USD,Pending,5,Yes,Net 30,8/31/2021
PO-001506,ITM-00915,SPL-0077,983,380.98,368.62,USD,Pending,5,Yes,Net 30,8/31/2021
PO-001507,ITM-00460,SPL-0022,466,110.89,102.16,MXN,Pending,8,Yes,Net 45,9/1/2021
PO-001508,ITM-00516,SPL-0024,187,404.46,358.88,CNY,Cancelled,0,Yes,Net 30,9/1/2021
PO-001508,ITM-00516,SPL-0024,187,404.46,358.88,CNY,Cancelled,0,Yes,Net 30,9/1/2021
PO-001509,ITM-00275,SPL-0068,310,368.75,344.4,MXN,Partially Delivered,6,Yes,Net 45,9/2/2021
PO-001510,ITM-00079,SPL-0033,312,372.75,328.63,CNY,Cancelled,9,Yes,Net 45,9/2/2021
PO-001511,ITM-00975,SPL-0007,679,80.37,67.56,USD,Delivered,2,Yes,Net 60,9/2/2021
PO-001512,ITM-00368,SPL-0079,536,456.56,442.36,USD,Delivered,8,Yes,Net 60,9/3/2021
PO-001513,ITM-00820,SPL-0064,756,447.95,443.28,CNY,Delivered,0,Yes,Net 30,9/3/2021
PO-001514,ITM-00551,SPL-0073,644,176.52,141.61,USD,Delivered,1,Yes,Net 45,9/3/2021
PO-001514,ITM-00551,SPL-0073,644,176.52,141.61,USD,Delivered,1,Yes,Net 45,9/4/2021
PO-001515,ITM-00819,SPL-0067,794,30.2,26.83,USD,Cancelled,0,Yes,Net 30,9/4/2021
PO-001516,ITM-00706,SPL-0033,100,308.57,274.6,MXN,Cancelled,3,Yes,Net 30,9/4/2021
PO-001517,ITM-00830,SPL-0056,849,179.1,149.1,USD,Cancelled,2,Yes,Net 30,9/5/2021
PO-001518,ITM-00967,SPL-0083,531,434.21,365.14,EUR,Pending,1,Yes,Net 45,9/5/2021
PO-001519,ITM-00763,SPL-0090,604,425.19,398.12,MXN,Partially Delivered,3,No,Net 60,9/5/2021
PO-001520,ITM-00254,SPL-0021,492,327.68,318.01,USD,Delivered,1,Yes,Net 30,9/6/2021
PO-001521,ITM-00174,SPL-0093,642,477.59,422.48,INR,Delivered,5,Yes,Net 30,9/6/2021
PO-001522,ITM-00999,SPL-0094,337,495.4,490.18,INR,Pending,5,Yes,Net 60,9/6/2021
PO-001523,ITM-00810,SPL-0079,199,359.19,287.54,USD,Pending,4,Yes,Net 60,9/7/2021
PO-001524,ITM-00039,SPL-0025,917,364.95,292.37,CNY,Cancelled,7,Yes,Net 45,9/7/2021
PO-001525,ITM-00548,SPL-0055,295,103.62,92.95,CNY,Cancelled,2,Yes,Net 30,9/7/2021
PO-001526,ITM-00991,SPL-0042,903,170.61,146.13,USD,Pending,3,No,Net 45,9/8/2021
PO-001527,ITM-00506,SPL-0080,513,198.66,177.92,MXN,Pending,0,Yes,Net 45,9/8/2021
PO-001528,ITM-00334,SPL-0068,18,378.99,314.44,USD,Delivered,2,Yes,Net 45,9/8/2021
PO-001529,ITM-00273,SPL-0057,637,310.83,260,MXN,Delivered,5,Yes,Net 60,9/9/2021
PO-001530,ITM-00971,SPL-0005,899,245.02,224.9,EUR,Delivered,7,Yes,Net 60,9/9/2021
PO-001531,ITM-00668,SPL-0063,748,120.69,97.73,EUR,Delivered,5,Yes,Net 60,9/9/2021
PO-001532,ITM-00007,SPL-0045,911,67.89,67.87,EUR,Partially Delivered,0,No,Net 60,9/10/2021
PO-001533,ITM-00133,SPL-0022,811,95.65,79.72,MXN,Pending,8,Yes,Net 30,9/10/2021
PO-001534,ITM-00380,SPL-0012,902,376.71,308.69,CNY,Partially Delivered,2,No,Net 30,9/10/2021
PO-001535,ITM-00298,SPL-0045,571,176.39,141.8,EUR,Cancelled,1,Yes,Net 60,9/11/2021
PO-001535,ITM-00298,SPL-0045,571,176.39,141.8,EUR,Cancelled,1,Yes,Net 60,9/11/2021
PO-001536,ITM-00485,SPL-0085,230,428.38,400.29,CNY,Delivered,2,Yes,Net 45,9/11/2021
PO-001537,ITM-00605,SPL-0073,778,207.54,187.41,EUR,Cancelled,1,No,Net 30,9/12/2021
PO-001537,ITM-00605,SPL-0073,778,207.54,187.41,EUR,Cancelled,1,No,Net 30,9/12/2021
PO-001538,ITM-00939,SPL-0093,489,7.37,6.88,MXN,Delivered,1,Yes,Net 60,9/12/2021
PO-001539,ITM-00792,SPL-0065,17,449.05,416.55,EUR,Pending,0,Yes,Net 30,9/13/2021
PO-001540,ITM-00590,SPL-0034,821,234.79,228.07,MXN,Delivered,9,Yes,Net 30,9/13/2021
PO-001540,ITM-00590,SPL-0034,821,234.79,228.07,MXN,Delivered,9,Yes,Net 30,9/13/2021
PO-001541,ITM-00616,SPL-0089,911,477.65,420.11,CNY,Delivered,4,Yes,Net 45,9/14/2021
PO-001542,ITM-00311,SPL-0013,157,331.31,275.77,USD,Delivered,4,Yes,Net 45,9/14/2021
PO-001542,ITM-00311,SPL-0013,157,331.31,275.77,USD,Delivered,4,Yes,Net 45,9/14/2021
PO-001543,ITM-00396,SPL-0010,719,96.78,79,INR,Cancelled,4,Yes,Net 30,9/15/2021
PO-001544,ITM-00807,SPL-0085,362,385.28,318.03,CNY,Partially Delivered,8,No,Net 45,9/15/2021
PO-001544,ITM-00807,SPL-0085,362,385.28,318.03,CNY,Partially Delivered,8,No,Net 45,9/15/2021
PO-001545,ITM-00331,SPL-0098,208,472.93,444.65,MXN,Delivered,1,Yes,Net 60,9/16/2021
PO-001546,ITM-00991,SPL-0006,847,319.88,292.88,USD,Delivered,7,Yes,Net 30,9/16/2021
PO-001547,ITM-00646,SPL-0084,502,193.21,158.57,INR,Cancelled,0,Yes,Net 60,9/16/2021
PO-001548,ITM-00960,SPL-0032,346,327.61,310.67,INR,Pending,3,No,Net 60,9/17/2021
PO-001549,ITM-00479,SPL-0100,500,377.55,323.68,INR,Partially Delivered,9,Yes,Net 45,9/17/2021
PO-001550,ITM-00304,SPL-0012,860,205.43,196.92,CNY,Partially Delivered,3,Yes,Net 45,9/17/2021
PO-001551,ITM-00502,SPL-0063,115,339.84,335.79,USD,Delivered,0,Yes,Net 60,9/18/2021
PO-001551,ITM-00502,SPL-0063,115,339.84,335.79,USD,Delivered,0,Yes,Net 60,9/18/2021
PO-001552,ITM-00828,SPL-0049,499,58.64,57.77,EUR,Partially Delivered,8,Yes,Net 45,9/18/2021
PO-001553,ITM-00716,SPL-0044,484,284.97,256.27,EUR,Pending,5,Yes,Net 60,9/19/2021
PO-001554,ITM-00622,SPL-0059,726,18.99,15.96,CNY,Pending,9,Yes,Net 30,9/19/2021
PO-001554,ITM-00622,SPL-0059,726,18.99,15.96,CNY,Pending,9,Yes,Net 30,9/19/2021
PO-001555,ITM-00858,SPL-0089,501,95.72,81.54,INR,Partially Delivered,6,No,Net 45,9/20/2021
PO-001556,ITM-00682,SPL-0091,785,13.6,11.76,CNY,Cancelled,4,Yes,Net 30,9/20/2021
PO-001557,ITM-00125,SPL-0072,290,411.42,400.86,INR,Partially Delivered,4,Yes,Net 45,9/20/2021
PO-001558,ITM-00577,SPL-0036,491,381.19,358.75,EUR,Partially Delivered,5,Yes,Net 30,9/21/2021
PO-001558,ITM-00577,SPL-0036,491,381.19,358.75,EUR,Partially Delivered,5,Yes,Net 30,9/21/2021
PO-001559,ITM-00121,SPL-0096,194,80.77,79.07,MXN,Cancelled,3,Yes,Net 60,9/21/2021
PO-001559,ITM-00121,SPL-0096,194,80.77,79.07,MXN,Cancelled,3,Yes,Net 60,9/22/2021
PO-001560,ITM-00801,SPL-0009,899,224.35,223.69,CNY,Partially Delivered,2,Yes,Net 60,9/22/2021
PO-001561,ITM-00812,SPL-0086,794,162.58,136.6,MXN,Cancelled,8,Yes,Net 30,9/22/2021
PO-001562,ITM-00186,SPL-0033,737,483.79,410.25,USD,Cancelled,3,Yes,Net 60,9/23/2021
PO-001563,ITM-00036,SPL-0033,413,190.46,158.01,CNY,Cancelled,3,Yes,Net 60,9/23/2021
PO-001564,ITM-00473,SPL-0084,794,251.69,229.17,CNY,Cancelled,1,Yes,Net 60,9/23/2021
PO-001565,ITM-00105,SPL-0078,827,387.97,325.38,INR,Pending,4,Yes,Net 60,9/24/2021
PO-001566,ITM-00669,SPL-0028,342,105.57,94.85,EUR,Pending,3,Yes,Net 45,9/24/2021
PO-001567,ITM-00494,SPL-0098,41,311.96,250.82,CNY,Cancelled,9,Yes,Net 30,9/24/2021
PO-001568,ITM-00143,SPL-0097,702,45.16,37.18,MXN,Cancelled,6,Yes,Net 60,9/25/2021
PO-001569,ITM-00655,SPL-0029,181,80.82,80.36,USD,Cancelled,2,No,Net 60,9/25/2021
PO-001570,ITM-00833,SPL-0085,97,260.92,236.94,USD,Cancelled,7,Yes,Net 60,9/25/2021
PO-001570,ITM-00833,SPL-0085,97,260.92,236.94,USD,Cancelled,7,Yes,Net 60,9/26/2021
PO-001571,ITM-00631,SPL-0056,83,217.43,177.68,EUR,Cancelled,2,Yes,Net 30,9/26/2021
PO-001572,ITM-00059,SPL-0021,196,203.17,186.8,CNY,Delivered,7,Yes,Net 45,9/26/2021
PO-001573,ITM-00994,SPL-0074,426,327.01,305.15,USD,Cancelled,4,Yes,Net 30,9/27/2021
PO-001574,ITM-00655,SPL-0045,668,59.79,59.53,CNY,Delivered,0,Yes,Net 30,9/27/2021
PO-001575,ITM-00332,SPL-0051,743,370.5,338.2,INR,Partially Delivered,1,Yes,Net 30,9/27/2021
PO-001576,ITM-00998,SPL-0054,841,330.26,278.26,INR,Partially Delivered,5,Yes,Net 45,9/28/2021
PO-001577,ITM-00622,SPL-0078,909,75.11,73.59,INR,Partially Delivered,7,Yes,Net 60,9/28/2021
PO-001578,ITM-00482,SPL-0097,585,345.39,311.97,CNY,Delivered,4,Yes,Net 60,9/28/2021
PO-001579,ITM-00240,SPL-0014,233,204.36,178.74,USD,Delivered,9,Yes,Net 30,9/29/2021
PO-001579,ITM-00240,SPL-0014,233,204.36,178.74,USD,Delivered,9,Yes,Net 30,9/29/2021
PO-001580,ITM-00344,SPL-0072,458,28.5,23.44,INR,Pending,8,Yes,Net 30,9/29/2021
PO-001581,ITM-00626,SPL-0016,872,386.81,330.79,MXN,Pending,4,Yes,Net 30,9/30/2021
PO-001582,ITM-00505,SPL-0082,49,433.27,379.48,CNY,Delivered,9,Yes,Net 60,9/30/2021
PO-001583,ITM-00599,SPL-0004,849,129.94,121.46,MXN,Pending,1,Yes,Net 45,9/30/2021
PO-001584,ITM-00299,SPL-0010,295,131.51,124.62,CNY,Delivered,8,Yes,Net 45,10/1/2021
PO-001584,ITM-00299,SPL-0010,295,131.51,124.62,CNY,Delivered,8,Yes,Net 45,10/1/2021
PO-001585,ITM-00548,SPL-0054,711,279.77,237.08,CNY,Partially Delivered,9,Yes,Net 60,10/1/2021
PO-001586,ITM-00533,SPL-0058,559,82.15,76.88,INR,Delivered,3,Yes,Net 45,10/2/2021
PO-001587,ITM-00499,SPL-0010,651,443.26,420.69,EUR,Delivered,3,Yes,Net 30,10/2/2021
PO-001588,ITM-00214,SPL-0039,656,44.84,44.18,USD,Delivered,1,Yes,Net 45,10/2/2021
PO-001589,ITM-00287,SPL-0050,147,86.05,75.17,EUR,Pending,8,Yes,Net 45,10/3/2021
PO-001589,ITM-00287,SPL-0050,147,86.05,75.17,EUR,Pending,8,Yes,Net 45,10/3/2021
PO-001590,ITM-00648,SPL-0015,903,250.61,239.71,EUR,Cancelled,9,Yes,Net 45,10/3/2021
PO-001590,ITM-00648,SPL-0015,903,250.61,239.71,EUR,Cancelled,9,Yes,Net 45,10/4/2021
PO-001591,ITM-00070,SPL-0088,187,485.33,407.98,USD,Partially Delivered,1,Yes,Net 30,10/4/2021
PO-001591,ITM-00070,SPL-0088,187,485.33,407.98,USD,Partially Delivered,1,Yes,Net 30,10/4/2021
PO-001592,ITM-00825,SPL-0050,365,29.61,23.94,USD,Partially Delivered,7,Yes,Net 60,10/5/2021
PO-001593,ITM-00133,SPL-0093,400,126.8,126.1,CNY,Pending,0,Yes,Net 30,10/5/2021
PO-001593,ITM-00133,SPL-0093,400,126.8,126.1,CNY,Pending,0,Yes,Net 30,10/5/2021
PO-001594,ITM-00037,SPL-0040,20,244.87,244.5,USD,Pending,8,Yes,Net 30,10/6/2021
PO-001595,ITM-00678,SPL-0051,751,449.99,395.81,USD,Cancelled,4,Yes,Net 60,10/6/2021
PO-001596,ITM-00088,SPL-0083,270,73.52,63.32,USD,Cancelled,0,Yes,Net 45,10/6/2021
PO-001597,ITM-00005,SPL-0010,894,468.7,377.92,MXN,Pending,1,Yes,Net 45,10/7/2021
PO-001598,ITM-00987,SPL-0047,167,241.84,214.26,EUR,Cancelled,3,Yes,Net 60,10/7/2021
PO-001599,ITM-00715,SPL-0095,837,477.77,427.03,MXN,Partially Delivered,7,Yes,Net 60,10/7/2021
PO-001600,ITM-00391,SPL-0099,809,7.12,7.02,EUR,Cancelled,8,Yes,Net 30,10/8/2021
PO-001601,ITM-00847,SPL-0009,111,162.45,162.35,USD,Pending,8,Yes,Net 45,10/8/2021
PO-001601,ITM-00847,SPL-0009,111,162.45,162.35,USD,Pending,8,Yes,Net 45,10/8/2021
PO-001602,ITM-00843,SPL-0093,889,55.23,46.08,EUR,Pending,9,Yes,Net 45,10/9/2021
PO-001603,ITM-00218,SPL-0091,839,173.09,145.77,INR,Delivered,1,Yes,Net 60,10/9/2021
PO-001604,ITM-00878,SPL-0080,868,411.6,342.06,USD,Partially Delivered,5,No,Net 45,10/9/2021
PO-001605,ITM-00310,SPL-0051,134,465.65,373.8,CNY,Partially Delivered,1,Yes,Net 45,10/10/2021
PO-001606,ITM-00852,SPL-0049,101,431.95,425.5,INR,Pending,3,Yes,Net 30,10/10/2021
PO-001607,ITM-00799,SPL-0017,842,164.57,146.1,MXN,Pending,4,Yes,Net 45,10/10/2021
PO-001607,ITM-00799,SPL-0017,842,164.57,146.1,MXN,Pending,4,Yes,Net 45,10/11/2021
PO-001608,ITM-00951,SPL-0079,317,321.2,278.94,INR,Delivered,7,Yes,Net 30,10/11/2021
PO-001609,ITM-00968,SPL-0025,831,405.49,403.43,INR,Cancelled,2,Yes,Net 30,10/11/2021
PO-001610,ITM-00104,SPL-0078,938,50.33,43.24,USD,Delivered,1,Yes,Net 45,10/12/2021
PO-001611,ITM-00692,SPL-0007,366,309.99,269.97,USD,Partially Delivered,6,Yes,Net 45,10/12/2021
PO-001612,ITM-00404,SPL-0094,241,111.03,97.21,MXN,Delivered,3,Yes,Net 60,10/12/2021
PO-001613,ITM-00218,SPL-0058,394,406.68,357.47,MXN,Pending,2,Yes,Net 45,10/13/2021
PO-001613,ITM-00218,SPL-0058,394,406.68,357.47,MXN,Pending,2,Yes,Net 45,10/13/2021
PO-001614,ITM-00391,SPL-0005,192,235.78,195.21,EUR,Delivered,7,Yes,Net 45,10/13/2021
PO-001615,ITM-00446,SPL-0034,672,356.18,308.87,CNY,Delivered,4,Yes,Net 45,10/14/2021
PO-001616,ITM-00165,SPL-0080,374,21.35,17.09,MXN,Delivered,9,Yes,Net 60,10/14/2021
PO-001616,ITM-00165,SPL-0080,374,21.35,17.09,MXN,Delivered,9,Yes,Net 60,10/14/2021
PO-001617,ITM-00580,SPL-0098,393,382.17,363.3,EUR,Pending,9,Yes,Net 45,10/15/2021
PO-001618,ITM-00236,SPL-0085,541,355.67,302.88,CNY,Pending,7,Yes,Net 60,10/15/2021
PO-001618,ITM-00236,SPL-0085,541,355.67,302.88,CNY,Pending,7,Yes,Net 60,10/15/2021
PO-001619,ITM-00163,SPL-0028,686,17.04,15.51,INR,Pending,3,Yes,Net 30,10/16/2021
PO-001619,ITM-00163,SPL-0028,686,17.04,15.51,INR,Pending,3,Yes,Net 30,10/16/2021
PO-001620,ITM-00726,SPL-0089,304,304.56,282.72,MXN,Pending,3,Yes,Net 45,10/16/2021
PO-001621,ITM-00326,SPL-0071,85,20.83,18.55,CNY,Pending,8,Yes,Net 30,10/17/2021
PO-001621,ITM-00326,SPL-0071,85,20.83,18.55,CNY,Pending,8,Yes,Net 30,10/17/2021
PO-001622,ITM-00208,SPL-0096,823,111.79,101.46,MXN,Delivered,9,Yes,Net 45,10/17/2021
PO-001623,ITM-00680,SPL-0004,603,199.55,184.65,EUR,Pending,2,No,Net 30,10/18/2021
PO-001624,ITM-00035,SPL-0081,200,428.8,412.14,MXN,Delivered,6,Yes,Net 45,10/18/2021
PO-001625,ITM-00436,SPL-0036,562,467.34,414.28,CNY,Cancelled,1,Yes,Net 60,10/18/2021
PO-001626,ITM-00413,SPL-0028,490,260.27,257.34,EUR,Partially Delivered,6,Yes,Net 60,10/19/2021
PO-001627,ITM-00513,SPL-0027,337,106.15,104.52,USD,Delivered,5,Yes,Net 30,10/19/2021
PO-001628,ITM-00641,SPL-0029,863,266.2,247.06,EUR,Cancelled,1,Yes,Net 30,10/19/2021
PO-001629,ITM-00446,SPL-0055,279,371.61,314.76,CNY,Cancelled,7,Yes,Net 45,10/20/2021
PO-001630,ITM-00457,SPL-0015,74,336.07,270.86,EUR,Delivered,1,Yes,Net 60,10/20/2021
PO-001630,ITM-00457,SPL-0015,74,336.07,270.86,EUR,Delivered,1,Yes,Net 60,10/20/2021
PO-001631,ITM-00625,SPL-0059,581,130.65,115.26,INR,Pending,0,Yes,Net 60,10/21/2021
PO-001632,ITM-00534,SPL-0064,392,384.44,357.95,EUR,Pending,5,Yes,Net 45,10/21/2021
PO-001633,ITM-00547,SPL-0047,554,495.12,424.9,INR,Pending,0,Yes,Net 45,10/21/2021
PO-001633,ITM-00547,SPL-0047,554,495.12,424.9,INR,Pending,0,Yes,Net 45,10/22/2021
PO-001634,ITM-00683,SPL-0058,749,364.67,343.64,MXN,Partially Delivered,3,Yes,Net 45,10/22/2021
PO-001635,ITM-00282,SPL-0023,429,447.74,417.44,MXN,Pending,5,Yes,Net 30,10/22/2021
PO-001635,ITM-00282,SPL-0023,429,447.74,417.44,MXN,Pending,5,Yes,Net 30,10/23/2021
PO-001636,ITM-00702,SPL-0018,885,108.79,104.13,CNY,Pending,0,Yes,Net 45,10/23/2021
PO-001637,ITM-00206,SPL-0093,244,295.32,240.42,INR,Partially Delivered,1,Yes,Net 30,10/23/2021
PO-001638,ITM-00347,SPL-0064,745,468.59,427.44,USD,Partially Delivered,6,Yes,Net 45,10/24/2021
PO-001639,ITM-00707,SPL-0040,88,314.03,304.44,INR,Partially Delivered,4,Yes,Net 45,10/24/2021
PO-001640,ITM-00478,SPL-0012,176,325.09,311.89,INR,Partially Delivered,0,Yes,Net 45,10/24/2021
PO-001641,ITM-00862,SPL-0093,568,454.53,427.38,INR,Cancelled,7,Yes,Net 30,10/25/2021
PO-001642,ITM-00043,SPL-0064,476,194.14,189.89,USD,Cancelled,4,Yes,Net 30,10/25/2021
PO-001643,ITM-00204,SPL-0073,844,285.31,256.09,EUR,Delivered,8,Yes,Net 60,10/25/2021
PO-001644,ITM-00699,SPL-0087,400,123.41,106.69,EUR,Delivered,5,Yes,Net 60,10/26/2021
PO-001645,ITM-00548,SPL-0076,324,183.91,155.19,INR,Cancelled,4,Yes,Net 45,10/26/2021
PO-001646,ITM-00520,SPL-0043,587,67.31,65.33,CNY,Delivered,0,Yes,Net 30,10/26/2021
PO-001647,ITM-00042,SPL-0002,34,475.41,434.6,CNY,Partially Delivered,8,Yes,Net 30,10/27/2021
PO-001648,ITM-00372,SPL-0051,538,464.13,401.97,EUR,Delivered,8,Yes,Net 60,10/27/2021
PO-001648,ITM-00372,SPL-0051,538,464.13,401.97,EUR,Delivered,8,Yes,Net 60,10/27/2021
PO-001649,ITM-00676,SPL-0007,797,15.17,13.94,CNY,Delivered,1,Yes,Net 60,10/28/2021
PO-001650,ITM-00823,SPL-0094,426,452.21,371.16,EUR,Cancelled,1,Yes,Net 45,10/28/2021
PO-001651,ITM-00304,SPL-0029,939,223.67,193.81,EUR,Cancelled,4,Yes,Net 30,10/28/2021
PO-001651,ITM-00304,SPL-0029,939,223.67,193.81,EUR,Cancelled,4,Yes,Net 30,10/29/2021
PO-001652,ITM-00161,SPL-0011,235,243.27,240.63,INR,Cancelled,9,Yes,Net 60,10/29/2021
PO-001653,ITM-00306,SPL-0011,457,362.47,337.08,CNY,Pending,7,Yes,Net 30,10/29/2021
PO-001653,ITM-00306,SPL-0011,457,362.47,337.08,CNY,Pending,7,Yes,Net 30,10/30/2021
PO-001654,ITM-00169,SPL-0084,514,377.59,364.16,USD,Pending,8,Yes,Net 30,10/30/2021
PO-001655,ITM-00377,SPL-0094,903,183.99,177.32,CNY,Pending,2,No,Net 45,10/30/2021
PO-001655,ITM-00377,SPL-0094,903,183.99,177.32,CNY,Pending,2,No,Net 45,10/31/2021
PO-001656,ITM-00205,SPL-0043,940,421.89,419.33,EUR,Pending,0,Yes,Net 60,10/31/2021
PO-001657,ITM-00324,SPL-0022,172,153.26,123.71,EUR,Cancelled,4,Yes,Net 45,10/31/2021
PO-001658,ITM-00052,SPL-0100,499,453.22,408.57,MXN,Partially Delivered,1,Yes,Net 45,11/1/2021
PO-001659,ITM-00799,SPL-0048,964,372.08,318.1,EUR,Partially Delivered,3,Yes,Net 60,11/1/2021
PO-001660,ITM-00391,SPL-0072,773,406.01,400.08,USD,Cancelled,6,Yes,Net 60,11/1/2021
PO-001661,ITM-00815,SPL-0028,216,493.91,455.55,CNY,Delivered,2,Yes,Net 30,11/2/2021
PO-001662,ITM-00460,SPL-0010,51,324.88,308.34,EUR,Delivered,6,Yes,Net 30,11/2/2021
PO-001663,ITM-00094,SPL-0075,344,119.16,99.51,EUR,Delivered,0,Yes,Net 60,11/2/2021
PO-001663,ITM-00094,SPL-0075,344,119.16,99.51,EUR,Delivered,0,Yes,Net 60,11/3/2021
PO-001664,ITM-00718,SPL-0009,309,472.44,427.13,USD,Delivered,1,No,Net 45,11/3/2021
PO-001665,ITM-00021,SPL-0027,375,117.07,113.53,USD,Partially Delivered,9,Yes,Net 60,11/3/2021
PO-001666,ITM-00491,SPL-0061,754,245.65,211.35,INR,Pending,4,Yes,Net 30,11/4/2021
PO-001667,ITM-00573,SPL-0042,225,44.36,38.79,CNY,Partially Delivered,3,Yes,Net 60,11/4/2021
PO-001668,ITM-00346,SPL-0017,382,89.47,76.52,USD,Pending,9,Yes,Net 30,11/4/2021
PO-001669,ITM-00636,SPL-0023,365,406.72,373.47,CNY,Pending,8,Yes,Net 30,11/5/2021
PO-001670,ITM-00665,SPL-0039,382,199.67,196.93,MXN,Delivered,7,Yes,Net 45,11/5/2021
PO-001670,ITM-00665,SPL-0039,382,199.67,196.93,MXN,Delivered,7,Yes,Net 45,11/5/2021
PO-001671,ITM-00788,SPL-0057,459,209.18,176.44,MXN,Cancelled,4,Yes,Net 30,11/6/2021
PO-001671,ITM-00788,SPL-0057,459,209.18,176.44,MXN,Cancelled,4,Yes,Net 30,11/6/2021
PO-001672,ITM-00630,SPL-0045,527,388.99,320.49,USD,Partially Delivered,4,Yes,Net 60,11/6/2021
PO-001673,ITM-00464,SPL-0055,222,163.94,131.16,CNY,Delivered,4,Yes,Net 45,11/7/2021
PO-001674,ITM-00273,SPL-0021,909,94.56,91.83,MXN,Pending,1,Yes,Net 45,11/7/2021
PO-001675,ITM-00370,SPL-0096,489,319.22,308.81,MXN,Pending,4,No,Net 30,11/7/2021
PO-001676,ITM-00430,SPL-0093,714,85.42,85.01,USD,Pending,0,Yes,Net 60,11/8/2021
PO-001676,ITM-00430,SPL-0093,714,85.42,85.01,USD,Pending,0,Yes,Net 60,11/8/2021
PO-001677,ITM-00447,SPL-0067,654,219.41,195.86,USD,Delivered,6,Yes,Net 45,11/8/2021
PO-001678,ITM-00159,SPL-0060,807,111.95,108.37,CNY,Partially Delivered,0,Yes,Net 30,11/9/2021
PO-001679,ITM-00548,SPL-0024,237,194.99,162.83,INR,Cancelled,0,Yes,Net 60,11/9/2021
PO-001680,ITM-00810,SPL-0049,269,457.68,440.23,INR,Pending,7,Yes,Net 30,11/9/2021
PO-001681,ITM-00860,SPL-0024,796,440.44,365.49,MXN,Cancelled,7,No,Net 45,11/10/2021
PO-001682,ITM-00321,SPL-0019,852,234.67,205.31,USD,Delivered,3,Yes,Net 60,11/10/2021
PO-001683,ITM-00796,SPL-0008,24,244.15,204.79,CNY,Partially Delivered,3,Yes,Net 60,11/10/2021
PO-001684,ITM-00537,SPL-0025,178,345.75,302.1,USD,Delivered,6,Yes,Net 60,11/11/2021
PO-001685,ITM-00303,SPL-0091,834,190.54,161.62,USD,Delivered,1,Yes,Net 45,11/11/2021
PO-001686,ITM-00325,SPL-0045,842,338.35,336.08,MXN,Cancelled,6,Yes,Net 30,11/11/2021
PO-001687,ITM-00967,SPL-0008,595,429.29,403.43,INR,Cancelled,3,Yes,Net 45,11/12/2021
PO-001688,ITM-00863,SPL-0058,995,256.36,216.26,INR,Pending,7,Yes,Net 60,11/12/2021
PO-001689,ITM-00208,SPL-0058,253,32.7,31.88,MXN,Cancelled,2,Yes,Net 60,11/12/2021
PO-001690,ITM-00847,SPL-0013,194,441.3,358.7,CNY,Cancelled,3,Yes,Net 45,11/13/2021
PO-001691,ITM-00987,SPL-0015,319,285.34,238.01,EUR,Partially Delivered,5,Yes,Net 60,11/13/2021
PO-001692,ITM-00771,SPL-0063,42,304.02,253.83,CNY,Delivered,9,Yes,Net 45,11/13/2021
PO-001693,ITM-00206,SPL-0099,360,104.78,87.24,MXN,Cancelled,6,Yes,Net 45,11/14/2021
PO-001694,ITM-00301,SPL-0002,361,43.08,41.43,USD,Cancelled,3,Yes,Net 60,11/14/2021
PO-001695,ITM-00296,SPL-0075,917,426.79,368.54,CNY,Partially Delivered,8,Yes,Net 30,11/14/2021
PO-001695,ITM-00296,SPL-0075,917,426.79,368.54,CNY,Partially Delivered,8,Yes,Net 30,11/15/2021
PO-001696,ITM-00065,SPL-0023,370,197.72,162.97,INR,Cancelled,3,No,Net 60,11/15/2021
PO-001697,ITM-00360,SPL-0016,95,363.9,320.35,CNY,Cancelled,1,Yes,Net 30,11/15/2021
PO-001698,ITM-00151,SPL-0078,788,483.16,388.77,INR,Partially Delivered,0,Yes,Net 60,11/16/2021
PO-001699,ITM-00620,SPL-0054,813,72.17,60.66,CNY,Delivered,6,Yes,Net 45,11/16/2021
